"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
8,"C","Secondary_carbon, Tertiary_carbon","CC(=O)O",2,614,583
9,"C","Secondary_carbon, Carboxylic_acid","CC(=O)O",2,614,583
10,"O","Carboxylic_acid","CC(=O)O",2,614,583
11,"O","Carboxylic_acid","CC(=O)O",2,614,583
12,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,583
13,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,583
14,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,583
0,"C","Primary_carbon","C",1,597,584
0,"C","Primary_carbon, Secondary_carbon","CC",1,603,585
1,"C","Primary_carbon, Secondary_carbon","CC",1,603,585
4,"C","Secondary_carbon","CCC",2,603,585
5,"C","Primary_carbon, Secondary_carbon","CCC",2,603,585
6,"C","Primary_carbon, Secondary_carbon","CCC",2,603,585
11,"C","Aromatic","ccc(c)O",3,603,585
12,"C","Aromatic","ccc(c)O",3,603,585
13,"C","Phenol, Aromatic","ccc(c)O",3,603,585
14,"C","Aromatic","ccc(c)O",3,603,585
17,"O","Phenol","ccc(c)O",3,603,585
0,"C","Primary_carbon, Tertiary_carbon","CCC",1,605,587
1,"C","Primary_carbon, Tertiary_carbon","CCC",1,605,587
2,"C","Primary_carbon, Tertiary_carbon","CCC",1,605,587
0,"C","Primary_carbon","C",1,868,588
4,"C","Aromatic","cc(Cl)c(c)Cl",2,868,588
5,"C","Arylchloride, Aromatic","cc(Cl)c(c)Cl",2,868,588
6,"C","Arylchloride, Aromatic","cc(Cl)c(c)Cl",2,868,588
7,"C","Aromatic","cc(Cl)c(c)Cl",2,868,588
11,"O","Urea, Oxoarene, Conjugated_double_bond","O",3,868,588
12,"Cl","Arylchloride","cc(Cl)c(c)Cl",2,868,588
13,"Cl","Arylchloride","cc(Cl)c(c)Cl",2,868,588
2,"O","Ketone, Conjugated_double_bond","O",1,969,589
9,"O","Alkylarylether","CO",2,969,589
10,"C","Alkylarylether","CO",2,969,589
11,"O","Alkylarylether","CO",3,969,589
12,"C","Alkylarylether","CO",3,969,589
13,"O","Phenol","O",4,969,589
6,"C","Alkylfluoride, Trifluoromethyl","FC(F)F",1,816,590
7,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,816,590
8,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,816,590
9,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,816,590
9,"O","Dialkylether, Heterocyclic, Epoxide","O",1,744,592
14,"C","Tertiary_carbon, Primary_alcohol","CO",2,744,592
15,"O","Primary_alcohol","CO",2,744,592
6,"N","Acetal_like, NOS_methylen_ester_and_similar, Hetero_methylen_ester_and_similar, Heterocyclic","NCN[SH](=O)=O",1,602,593
7,"C","Acetal_like, NOS_methylen_ester_and_similar, Hetero_methylen_ester_and_similar","NCN[SH](=O)=O",1,602,593
8,"N","Acetal_like, NOS_methylen_ester_and_similar, Hetero_methylen_ester_and_similar, Sulfonamide, Heterocyclic","NCN[SH](=O)=O",1,602,593
9,"S","Sulfonamide, Heterocyclic, Conjugated_double_bond","NCN[SH](=O)=O",1,602,593
10,"O","Sulfonamide, Conjugated_double_bond","NCN[SH](=O)=O",1,602,593
11,"O","Sulfonamide, Conjugated_double_bond","NCN[SH](=O)=O",1,602,593
12,"S","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",2,602,593
13,"O","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",2,602,593
14,"O","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",2,602,593
15,"N","Sulfonamide","N[SH](=O)=O",2,602,593
16,"Cl","Arylchloride","Cl",3,602,593
9,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",1,661,595
10,"O","Anion","O=[NH+][O-]",1,661,595
11,"O","Conjugated_double_bond","O=[NH+][O-]",1,661,595
0,"C","Alkene","C=CC",1,614,597
1,"C","Primary_carbon, Tertiary_carbon, Alkene","C=CC",1,614,597
2,"C","Primary_carbon","C=CC",1,614,597
8,"C","Secondary_carbon, Tertiary_carbon","CC(=O)O",2,614,597
9,"C","Secondary_carbon, Carboxylic_acid","CC(=O)O",2,614,597
10,"O","Carboxylic_acid","CC(=O)O",2,614,597
11,"O","Carboxylic_acid","CC(=O)O",2,614,597
12,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,597
13,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,597
14,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,597
25,"O","Alkylarylether","CO",1,662,598
26,"C","Alkylarylether","CO",1,662,598
17,"O","Phenol","O",1,601,600
6,"I","Aryliodide","I",1,607,602
7,"C",NA,"CN=C(N)N",2,607,602
8,"N","Guanidine","CN=C(N)N",2,607,602
9,"C","Guanidine","CN=C(N)N",2,607,602
10,"N","Guanidine","CN=C(N)N",2,607,602
11,"N","Guanidine","CN=C(N)N",2,607,602
17,"F","Arylfluoride","F",1,818,603
18,"O","Phenol","O",2,818,603
10,"C","Primary_carbon, Secondary_carbon","CC",1,860,605
11,"C","Primary_carbon, Secondary_carbon","CC",1,860,605
15,"C",NA,"C",2,860,605
0,"C","Primary_carbon, Secondary_carbon","CC",1,629,606
1,"C","Primary_carbon, Secondary_carbon","CC",1,629,606
6,"C","Primary_carbon, Secondary_carbon","CC",2,629,606
7,"C","Primary_carbon, Secondary_carbon","CC",2,629,606
10,"C","Aromatic","c1ccccc1",3,629,606
11,"C","Aromatic","c1ccccc1",3,629,606
12,"C","Aromatic","c1ccccc1",3,629,606
13,"C","Aromatic","c1ccccc1",3,629,606
14,"C","Aromatic","c1ccccc1",3,629,606
15,"C","Aromatic","c1ccccc1",3,629,606
17,"C","Carboxylic_ester, Conjugated_double_bond","CCCOC=O",4,629,606
18,"O","Carboxylic_ester, Conjugated_double_bond","CCCOC=O",4,629,606
19,"O","Carboxylic_ester","CCCOC=O",4,629,606
20,"C","Secondary_carbon, Carboxylic_ester","CCCOC=O",4,629,606
21,"C","Primary_carbon, Secondary_carbon","CCCOC=O",4,629,606
22,"C","Primary_carbon, Secondary_carbon","CCCOC=O",4,629,606
23,"C","Carbothioic_S_ester, Conjugated_double_bond","CCSC=O",5,629,606
24,"O","Carbothioic_S_ester, Conjugated_double_bond","CCSC=O",5,629,606
25,"S","Carbothioic_S_ester","CCSC=O",5,629,606
26,"C","Primary_carbon, Carbothioic_S_ester","CCSC=O",5,629,606
27,"C","Primary_carbon","CCSC=O",5,629,606
0,"C","Alkyne","C#CC",1,716,607
1,"C","Alkyne","C#CC",1,716,607
2,"C",NA,"C#CC",1,716,607
4,"C",NA,"C",2,716,607
0,"C","Primary_carbon","CCN(C)CC",1,620,610
1,"C","Primary_carbon","CCN(C)CC",1,620,610
2,"N","Tertiary_aliph_amine","CCN(C)CC",1,620,610
3,"C","Primary_carbon","CCN(C)CC",1,620,610
4,"C","Primary_carbon","CCN(C)CC",1,620,610
5,"C",NA,"CCN(C)CC",1,620,610
11,"C","Primary_carbon","C",2,620,610
16,"C","Primary_carbon","C",3,620,610
0,"C","Acetal","CO",1,730,611
1,"O","Acetal, Acetal_like","CO",1,730,611
0,"C","Alkylarylether","CO",1,1014,612
1,"O","Alkylarylether","CO",1,1014,612
8,"O","Phenol","O",2,1014,612
10,"C","Alkene, Conjugated_double_bond","CC(=O)O",3,1014,612
11,"C","Carboxylic_acid, Conjugated_double_bond","CC(=O)O",3,1014,612
12,"O","Carboxylic_acid, Conjugated_double_bond","CC(=O)O",3,1014,612
13,"O","Carboxylic_acid","CC(=O)O",3,1014,612
0,"C","Primary_carbon","C",1,937,613
11,"O","Alkylarylether","CO",2,937,613
12,"C","Alkylarylether","CO",2,937,613
14,"C","Alkylarylether","C",3,937,613
0,"C","Aromatic","cccc",1,786,614
1,"C","Aromatic","cccc",1,786,614
2,"C","Aromatic","cccc",1,786,614
5,"C","Aromatic","cccc",1,786,614
9,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",2,786,614
10,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",2,786,614
11,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",2,786,614
12,"N","Primary_aliph_amine, Alpha_aminoacid","N",3,786,614
0,"C","Primary_carbon","CC",1,980,617
1,"C","Primary_carbon, Alkene","CC",1,980,617
4,"C","Tertiary_carbon, Alkene","C=C(C)C",2,980,617
5,"C","Primary_carbon, Secondary_carbon, Alkene","C=C(C)C",2,980,617
6,"C","Primary_carbon","C=C(C)C",2,980,617
7,"C","Secondary_carbon","C=C(C)C",2,980,617
10,"C","Aromatic, Conjugated_double_bond","ccc([nH])=O",3,980,617
11,"C","Lactam, Aromatic, Conjugated_double_bond","ccc([nH])=O",3,980,617
12,"C","Lactam, Oxoarene, Aromatic, Conjugated_double_bond","ccc([nH])=O",3,980,617
13,"O","Lactam, Oxoarene, Conjugated_double_bond","ccc([nH])=O",3,980,617
14,"N","Lactam, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","ccc([nH])=O",3,980,617
19,"Cl","Arylchloride","Cl",1,749,618
20,"Cl","Arylchloride","Cl",2,749,618
0,"C","Primary_carbon, Secondary_carbon","C",1,707,620
5,"C","Primary_carbon","C",2,707,620
13,"I","Aryliodide","I",1,881,621
0,"C","Primary_carbon","C",1,631,622
13,"C","Carboxylic_ester","C",2,631,622
4,"C","Secondary_carbon, Tertiary_carbon","C",1,815,623
12,"S",NA,"S",2,815,623
13,"S",NA,"S",3,815,623
14,"O","Ketone, Conjugated_double_bond","O",1,890,627
17,"C","Aromatic, Conjugated_double_bond","ccs",2,890,627
18,"C","Aromatic","ccs",2,890,627
19,"S","Hetero_S, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","ccs",2,890,627
3,"C","Aromatic","cccc",1,642,629
4,"C","Aromatic","cccc",1,642,629
5,"C","Aromatic","cccc",1,642,629
6,"C","Aromatic","cccc",1,642,629
10,"C","Aromatic, Annelated_rings","c1ccccc1",2,642,629
11,"C","Aromatic","c1ccccc1",2,642,629
12,"C","Aromatic","c1ccccc1",2,642,629
13,"C","Aromatic","c1ccccc1",2,642,629
14,"C","Aromatic","c1ccccc1",2,642,629
15,"C","Aromatic, Annelated_rings","c1ccccc1",2,642,629
0,"C","Secondary_carbon","CCC",1,815,630
1,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,630
4,"C","Secondary_carbon, Tertiary_carbon","C",2,815,630
7,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,630
12,"S",NA,"S",3,815,630
13,"S",NA,"S",4,815,630
0,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,634
1,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,634
2,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,634
3,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,634
9,"C","Nitrile, Conjugated_double_bond, Conjugated_tripple_bond","C#N",2,782,634
10,"N","Nitrile, Conjugated_double_bond, Conjugated_tripple_bond","C#N",2,782,634
11,"C","Thioamide, Conjugated_double_bond","NC=S",3,782,634
12,"S","Thioamide, Conjugated_double_bond","NC=S",3,782,634
13,"N","Thioamide","NC=S",3,782,634
17,"O","Phenol","O",4,782,634
18,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,634
19,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,634
20,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,634
21,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,634
0,"C","Primary_carbon","C",1,653,635
0,"C","Alkyne","C#CC",1,716,639
1,"C","Alkyne","C#CC",1,716,639
2,"C",NA,"C#CC",1,716,639
4,"C",NA,"C",2,716,639
0,"C","Primary_carbon, Tertiary_carbon","C",1,855,641
23,"N","Tertiary_aliph_amine","CNC",2,855,641
24,"C",NA,"CNC",2,855,641
25,"C",NA,"CNC",2,855,641
28,"O","Secondary_alcohol","O",3,855,641
0,"C","Alkene, Conjugated_double_bond","C",1,957,642
7,"C","Quaternary_carbon, Hemiacetal","CO",2,957,642
8,"O","Hemiacetal, Acetal_like, Heterocyclic, Sugar_pattern_2, Sugar_pattern_2_reducing","CO",2,957,642
14,"C","Primary_carbon, Quaternary_carbon","C",3,957,642
18,"O","Secondary_alcohol","O",4,957,642
19,"O","Secondary_alcohol","O",5,957,642
22,"O","Ketone, Conjugated_double_bond","O",6,957,642
23,"C","Tertiary_carbon, Quaternary_carbon, Secondary_alcohol","CO",7,957,642
24,"O","Secondary_alcohol","CO",7,957,642
25,"O","Hemiacetal, Acetal_like","O",8,957,642
9,"O","Phenol, 1,2-Diphenol","O",1,668,645
11,"C","Secondary_carbon, Tertiary_carbon","CCC=O",1,952,646
12,"C","Secondary_carbon, Ketone, CH-acidic","CCC=O",1,952,646
13,"C","Secondary_carbon, Quaternary_carbon, Ketone","CCC=O",1,952,646
14,"O","Ketone","CCC=O",1,952,646
16,"C","Primary_carbon, Quaternary_carbon","C",2,952,646
20,"O","Secondary_alcohol","O",3,952,646
8,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","F",1,737,647
9,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","F",2,737,647
10,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","F",3,737,647
11,"S","Isothiourea, Hetero_S, Heteroaromatic, Aromatic, Heterocyclic","nc(N)s",4,737,647
12,"C","Primary_arom_amine, Isothiourea, Aromatic","nc(N)s",4,737,647
13,"N","Primary_arom_amine, Isothiourea","nc(N)s",4,737,647
14,"N","Isothiourea, Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nc(N)s",4,737,647
0,"C","Primary_carbon, Secondary_carbon","CCCCC",1,720,648
1,"C","Primary_carbon, Secondary_carbon","CCCCC",1,720,648
2,"C","Secondary_carbon","CCCCC",1,720,648
3,"C","Secondary_carbon","CCCCC",1,720,648
4,"C","Secondary_carbon","CCCCC",1,720,648
14,"N","Tertiary_aliph_amine, Heterocyclic","C1COCCN1",2,720,648
15,"C",NA,"C1COCCN1",2,720,648
16,"C","Dialkylether","C1COCCN1",2,720,648
17,"O","Dialkylether, Heterocyclic","C1COCCN1",2,720,648
18,"C","Dialkylether","C1COCCN1",2,720,648
19,"C",NA,"C1COCCN1",2,720,648
21,"C","Aromatic","c1ccccc1",3,720,648
22,"C","Aromatic","c1ccccc1",3,720,648
23,"C","Aromatic","c1ccccc1",3,720,648
24,"C","Aromatic","c1ccccc1",3,720,648
25,"C","Aromatic","c1ccccc1",3,720,648
26,"C","Aromatic","c1ccccc1",3,720,648
27,"O","Secondary_alcohol","O",4,720,648
0,"C",NA,"CNC",1,667,649
1,"N","Tertiary_aliph_amine","CNC",1,667,649
2,"C",NA,"CNC",1,667,649
6,"C",NA,"Cc1cccs1",2,667,649
7,"C","Aromatic","Cc1cccs1",2,667,649
8,"C","Aromatic","Cc1cccs1",2,667,649
9,"C","Aromatic","Cc1cccs1",2,667,649
10,"C","Aromatic","Cc1cccs1",2,667,649
11,"S","Hetero_S, Heteroaromatic, Aromatic, Heterocyclic","Cc1cccs1",2,667,649
12,"C","Imidolactam, Aromatic","c1ccncc1",3,667,649
13,"C","Imidolactam, Aromatic","c1ccncc1",3,667,649
14,"C","Aromatic","c1ccncc1",3,667,649
15,"C","Aromatic","c1ccncc1",3,667,649
16,"C","Aromatic","c1ccncc1",3,667,649
17,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",3,667,649
0,"C","Primary_carbon","C",1,785,652
13,"C","Secondary_carbon","CCCN",2,785,652
14,"C","Secondary_carbon","CCCN",2,785,652
15,"C","Secondary_carbon","CCCN",2,785,652
16,"N","Primary_aliph_amine","CCCN",2,785,652
17,"C","Ketone","O=CCCl",3,785,652
18,"O","Ketone","O=CCCl",3,785,652
19,"C","Alkylchloride, Ketone","O=CCCl",3,785,652
20,"Cl","Alkylchloride","O=CCCl",3,785,652
10,"O","Carboxylic_acid, Alpha_aminoacid","O",1,786,653
11,"O","Carboxylic_acid, Alpha_aminoacid","O",2,786,653
0,"C","Primary_carbon, Secondary_carbon","CCC",1,707,655
1,"C","Primary_carbon, Secondary_carbon","CCC",1,707,655
2,"C","Secondary_carbon","CCC",1,707,655
15,"C","Primary_carbon","C",2,707,655
0,"C","Primary_carbon","C",1,827,656
6,"C","Primary_carbon","C",2,827,656
14,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,656
15,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,656
16,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,656
17,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,656
0,"C","Secondary_carbon, Tertiary_carbon","C1CC1",1,666,657
1,"C","Secondary_carbon, Tertiary_carbon","C1CC1",1,666,657
2,"C","Secondary_carbon, Tertiary_carbon","C1CC1",1,666,657
16,"N","Primary_arom_amine","N",1,702,658
0,"C","Primary_carbon","C",1,950,661
7,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,950,661
8,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,950,661
9,"O","Carboxylic_acid","O=CO",2,950,661
10,"O","Phenol","O",3,950,661
11,"O","Phenol","O",4,950,661
21,"O","Acetal, Acetal_like, Heterocyclic","OCO",1,936,662
22,"C","Acetal, Acetal_like","OCO",1,936,662
23,"O","Acetal, Acetal_like, Heterocyclic","OCO",1,936,662
13,"C","Quaternary_carbon, Aromatic","c1ccncc1",1,853,664
14,"C","Aromatic","c1ccncc1",1,853,664
15,"C","Aromatic","c1ccncc1",1,853,664
16,"C","Aromatic","c1ccncc1",1,853,664
17,"C","Aromatic","c1ccncc1",1,853,664
18,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",1,853,664
19,"C","Quaternary_carbon, Primary_amide","NC=O",2,853,664
20,"O","Primary_amide","NC=O",2,853,664
21,"N","Primary_amide","NC=O",2,853,664
23,"C","Primary_carbon","C",3,853,664
24,"C","Primary_carbon","C",4,853,664
0,"C","Primary_carbon","CCC",1,881,668
1,"C","Primary_carbon","CCC",1,881,668
2,"C","Primary_carbon","CCC",1,881,668
13,"I","Aryliodide","I",2,881,668
7,"C","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","FC(F)F",1,737,669
8,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","FC(F)F",1,737,669
9,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","FC(F)F",1,737,669
10,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","FC(F)F",1,737,669
11,"S","Isothiourea, Hetero_S, Heteroaromatic, Aromatic, Heterocyclic","nc(N)s",2,737,669
12,"C","Primary_arom_amine, Isothiourea, Aromatic","nc(N)s",2,737,669
13,"N","Primary_arom_amine, Isothiourea","nc(N)s",2,737,669
14,"N","Isothiourea, Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nc(N)s",2,737,669
0,"C","Primary_carbon, Secondary_carbon","CCCN",1,707,670
1,"C","Primary_carbon, Secondary_carbon","CCCN",1,707,670
2,"C","Secondary_carbon","CCCN",1,707,670
3,"N","Secondary_aliph_amine","CCCN",1,707,670
7,"O","Secondary_amide","O",2,707,670
0,"C","Primary_carbon","CCNCC",1,771,674
1,"C","Primary_carbon","CCNCC",1,771,674
2,"N","Tertiary_aliph_amine","CCNCC",1,771,674
3,"C","Primary_carbon","CCNCC",1,771,674
4,"C","Primary_carbon","CCNCC",1,771,674
16,"O","Alkylarylether","CO",2,771,674
17,"C","Alkylarylether","CO",2,771,674
18,"N","Primary_arom_amine","N",3,771,674
19,"Cl","Arylchloride","Cl",4,771,674
14,"O","Ketone","O",1,952,676
0,"C","Primary_carbon, Secondary_carbon","CC",1,860,680
1,"C","Primary_carbon, Secondary_carbon","CC",1,860,680
0,"C","Alkene","C=CC",1,767,681
1,"C","Alkene","C=CC",1,767,681
2,"C",NA,"C=CC",1,767,681
7,"C","Aromatic","cc(O)c(c)O",2,767,681
8,"C","Phenol, 1,2-Diphenol, Aromatic","cc(O)c(c)O",2,767,681
9,"C","Phenol, 1,2-Diphenol, Aromatic","cc(O)c(c)O",2,767,681
10,"C","Aromatic","cc(O)c(c)O",2,767,681
14,"C","Tertiary_carbon, Aromatic","c1ccccc1",3,767,681
15,"C","Aromatic","c1ccccc1",3,767,681
16,"C","Aromatic","c1ccccc1",3,767,681
17,"C","Aromatic","c1ccccc1",3,767,681
18,"C","Aromatic","c1ccccc1",3,767,681
19,"C","Aromatic","c1ccccc1",3,767,681
20,"O","Phenol, 1,2-Diphenol","cc(O)c(c)O",2,767,681
21,"O","Phenol, 1,2-Diphenol","cc(O)c(c)O",2,767,681
0,"C","Enolether","CO",1,851,684
1,"O","Enolether","CO",1,851,684
5,"O","Ketone, Conjugated_double_bond","O",2,851,684
13,"O","Ketone, Conjugated_double_bond","O",3,851,684
14,"O","Enolether","CO",4,851,684
15,"C","Enolether","CO",4,851,684
22,"O","Secondary_alcohol, 1,2-Diol","O",1,959,686
0,"C","Primary_carbon, Secondary_carbon","C",1,698,688
13,"C","Aromatic","cn[nH]",2,698,688
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cn[nH]",2,698,688
15,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","cn[nH]",2,698,688
0,"C","Aromatic","cccc",1,691,689
1,"C","Aromatic","cccc",1,691,689
2,"C","Aromatic, Conjugated_double_bond","cccc",1,691,689
5,"C","Aromatic, Conjugated_double_bond","cccc",1,691,689
7,"O","Alkyl_imide, Conjugated_double_bond","O",2,691,689
11,"C","Secondary_carbon","CC(=O)O",3,691,689
12,"C","Secondary_carbon, Carboxylic_acid","CC(=O)O",3,691,689
13,"O","Carboxylic_acid","CC(=O)O",3,691,689
14,"O","Carboxylic_acid","CC(=O)O",3,691,689
15,"C","Carboxylic_acid","O=CO",4,691,689
16,"O","Carboxylic_acid","O=CO",4,691,689
17,"O","Carboxylic_acid","O=CO",4,691,689
13,"C","Aromatic","cccc",1,717,690
14,"C","Aromatic","cccc",1,717,690
15,"C","Aromatic","cccc",1,717,690
16,"C","Aromatic","cccc",1,717,690
27,"N","Primary_arom_amine","N",1,837,693
14,"O","Lactam, Oxoarene, Conjugated_double_bond","O",1,701,695
0,"C","Primary_carbon, Secondary_carbon","CCC",1,698,696
1,"C","Primary_carbon, Secondary_carbon","CCC",1,698,696
2,"C","Secondary_carbon","CCC",1,698,696
13,"C","Aromatic","cn[nH]",2,698,696
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cn[nH]",2,698,696
15,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","cn[nH]",2,698,696
0,"C","Primary_carbon, Secondary_carbon","CCCNCC",1,707,697
1,"C","Primary_carbon, Secondary_carbon","CCCNCC",1,707,697
2,"C","Secondary_carbon","CCCNCC",1,707,697
3,"N","Secondary_aliph_amine","CCCNCC",1,707,697
4,"C","Primary_carbon","CCCNCC",1,707,697
5,"C","Primary_carbon","CCCNCC",1,707,697
7,"O","Secondary_amide","O",2,707,697
15,"C","Primary_carbon","C",3,707,697
7,"O","Oxoarene, Conjugated_double_bond","O",1,896,698
10,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,896,698
11,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,896,698
12,"O","Carboxylic_acid","O=CO",2,896,698
21,"F","Alkylfluoride, Trifluoromethyl","F",1,768,699
22,"F","Alkylfluoride, Trifluoromethyl","F",2,768,699
23,"F","Alkylfluoride, Trifluoromethyl","F",3,768,699
0,"C",NA,"C",1,862,701
5,"C","Aromatic","ccc",2,862,701
6,"C","Aromatic","ccc",2,862,701
7,"C","Aromatic","ccc",2,862,701
15,"O","Phenol","O",3,862,701
16,"O","Alkylarylether","CO",4,862,701
17,"C","Alkylarylether","CO",4,862,701
16,"O","Alkylarylether","CO",1,758,702
17,"C","Alkylarylether","CO",1,758,702
18,"S","Sulfon, Conjugated_double_bond","C[SH](=O)=O",2,758,702
19,"O","Conjugated_double_bond","C[SH](=O)=O",2,758,702
20,"O","Conjugated_double_bond","C[SH](=O)=O",2,758,702
21,"C","CH-acidic","C[SH](=O)=O",2,758,702
0,"C","Alkylarylether","C",1,718,705
19,"N","Primary_arom_amine","N",2,718,705
0,"C","Tertiary_amide","C",1,796,707
6,"C","Secondary_carbon","CCCO",2,796,707
7,"C","Secondary_carbon","CCCO",2,796,707
8,"C","Secondary_carbon, Dialkylether","CCCO",2,796,707
9,"O","Dialkylether, Heterocyclic","CCCO",2,796,707
12,"N","Tertiary_aliph_amine, Heterocyclic","C1CCNC1",3,796,707
13,"C","Secondary_carbon","C1CCNC1",3,796,707
14,"C","Secondary_carbon","C1CCNC1",3,796,707
15,"C","Secondary_carbon","C1CCNC1",3,796,707
16,"C","Secondary_carbon","C1CCNC1",3,796,707
20,"C","Secondary_carbon, Aromatic","c1ccccc1",4,796,707
21,"C","Aromatic","c1ccccc1",4,796,707
22,"C","Aromatic","c1ccccc1",4,796,707
23,"C","Aromatic","c1ccccc1",4,796,707
24,"C","Aromatic","c1ccccc1",4,796,707
25,"C","Aromatic","c1ccccc1",4,796,707
6,"C","Secondary_carbon","CCCO",1,796,708
7,"C","Secondary_carbon","CCCO",1,796,708
8,"C","Secondary_carbon, Dialkylether","CCCO",1,796,708
9,"O","Dialkylether, Heterocyclic","CCCO",1,796,708
12,"N","Tertiary_aliph_amine, Heterocyclic","C1CCNC1",2,796,708
13,"C","Secondary_carbon","C1CCNC1",2,796,708
14,"C","Secondary_carbon","C1CCNC1",2,796,708
15,"C","Secondary_carbon","C1CCNC1",2,796,708
16,"C","Secondary_carbon","C1CCNC1",2,796,708
18,"O","Tertiary_amide","O",3,796,708
0,"C","Primary_carbon, Secondary_carbon","CCC",1,715,711
1,"C","Primary_carbon, Secondary_carbon","CCC",1,715,711
2,"C","Secondary_carbon","CCC",1,715,711
13,"C","Aromatic","cnc(n)N",2,715,711
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cnc(n)N",2,715,711
15,"C","Primary_arom_amine, Aromatic","cnc(n)N",2,715,711
16,"N","Primary_arom_amine","cnc(n)N",2,715,711
17,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cnc(n)N",2,715,711
7,"O","Oxoarene, Conjugated_double_bond","O",1,896,715
10,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,896,715
11,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,896,715
12,"O","Carboxylic_acid","O=CO",2,896,715
14,"C","Secondary_carbon","CCOC",1,903,717
15,"C","Secondary_carbon, Dialkylether","CCOC",1,903,717
16,"O","Dialkylether","CCOC",1,903,717
17,"C","Dialkylether","CCOC",1,903,717
7,"O","Phenol, 1,2-Diphenol","O",1,933,718
8,"O","Phenol, 1,2-Diphenol","O",2,933,718
20,"O","Phenol","O",3,933,718
21,"O","Phenol","O",4,933,718
22,"C","Alkylfluoride, Trifluoromethyl","FC(F)F",1,813,721
23,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,813,721
24,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,813,721
25,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,813,721
0,"C","Primary_carbon","CC",1,867,723
1,"C","Primary_carbon, Alkene, Conjugated_double_bond","CC",1,867,723
4,"O","Ketone, Conjugated_double_bond","O",2,867,723
0,"C","Alkylarylether","CO",1,935,725
