"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
11,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",2,509,943
13,"Cl","Arylchloride","Cl",1,510,697
6,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",1,512,861
7,"O","Anion","O=[NH+][O-]",1,512,861
8,"O","Conjugated_double_bond","O=[NH+][O-]",1,512,861
9,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",2,512,861
10,"O","Anion","O=[NH+][O-]",2,512,861
11,"O","Conjugated_double_bond","O=[NH+][O-]",2,512,861
0,"C","Primary_carbon","C",1,515,517
3,"C","Aromatic","ccccc",2,515,517
4,"C","Aromatic","ccccc",2,515,517
5,"C","Aromatic","ccccc",2,515,517
6,"C","Aromatic","ccccc",2,515,517
7,"C","Aromatic","ccccc",2,515,517
8,"C","Aromatic","c1ccncc1",3,515,517
9,"C","Aromatic","c1ccncc1",3,515,517
10,"C","Aromatic","c1ccncc1",3,515,517
11,"C","Aromatic","c1ccncc1",3,515,517
12,"C","Aromatic","c1ccncc1",3,515,517
13,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",3,515,517
14,"O","Dialkylether","CN(C)CCO",4,515,517
15,"C","Dialkylether","CN(C)CCO",4,515,517
16,"C",NA,"CN(C)CCO",4,515,517
17,"N","Tertiary_aliph_amine","CN(C)CCO",4,515,517
18,"C",NA,"CN(C)CCO",4,515,517
19,"C",NA,"CN(C)CCO",4,515,517
2,"C","Primary_carbon","C",1,517,589
3,"C","Secondary_carbon","CCC=[NH+][O-]",2,517,589
4,"C","Secondary_carbon, CH-acidic","CCC=[NH+][O-]",2,517,589
5,"C","Secondary_carbon","CCC=[NH+][O-]",2,517,589
6,"N","N-Oxide, Heterocyclic, Kation","CCC=[NH+][O-]",2,517,589
7,"O","Anion","CCC=[NH+][O-]",2,517,589
0,"C","Primary_carbon","CCNCC",1,518,699
1,"C","Primary_carbon","CCNCC",1,518,699
2,"N","Tertiary_aliph_amine","CCNCC",1,518,699
3,"C","Primary_carbon","CCNCC",1,518,699
4,"C","Primary_carbon","CCNCC",1,518,699
8,"O","Tertiary_amide","O",2,518,699
6,"C","Primary_amide, Conjugated_double_bond","NC=O",1,519,600
7,"O","Primary_amide, Conjugated_double_bond","NC=O",1,519,600
8,"N","Primary_amide","NC=O",1,519,600
6,"C","Secondary_carbon, Tertiary_carbon","C1CC1",1,520,630
7,"C","Secondary_carbon, Tertiary_carbon","C1CC1",1,520,630
8,"C","Secondary_carbon, Tertiary_carbon","C1CC1",1,520,630
11,"C","Amidine, Imidolactam","C1=NCCN1",2,520,630
12,"N","Amidine, Heterocyclic","C1=NCCN1",2,520,630
13,"C",NA,"C1=NCCN1",2,520,630
14,"C",NA,"C1=NCCN1",2,520,630
15,"N","Amidine, Heterocyclic","C1=NCCN1",2,520,630
7,"N","Primary_arom_amine","N",1,522,586
14,"O","Primary_alcohol","O",2,522,586
0,"C","Primary_carbon, Tertiary_carbon","C",1,523,535
11,"C","Primary_carbon, Quaternary_carbon","C",2,523,535
16,"C","Secondary_carbon, Tertiary_carbon","C1CC1",3,523,535
17,"C","Secondary_carbon, Tertiary_carbon","C1CC1",3,523,535
18,"C","Secondary_carbon, Tertiary_carbon","C1CC1",3,523,535
19,"O","Phenol","O",4,523,535
10,"O","Phenol","O",1,525,876
20,"O","Phenol, 1,2-Diphenol","O",2,525,876
3,"C","Primary_carbon","C",1,528,690
15,"N","Urea, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","[nH]c([nH])=O",2,528,690
16,"C","Urea, Oxoarene, Aromatic, Conjugated_double_bond","[nH]c([nH])=O",2,528,690
17,"O","Urea, Oxoarene, Conjugated_double_bond","[nH]c([nH])=O",2,528,690
18,"N","Urea, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","[nH]c([nH])=O",2,528,690
0,"C",NA,"CN(C)CCO",1,530,540
1,"N","Tertiary_aliph_amine","CN(C)CCO",1,530,540
2,"C",NA,"CN(C)CCO",1,530,540
3,"C",NA,"CN(C)CCO",1,530,540
4,"C","Dialkylether","CN(C)CCO",1,530,540
5,"O","Dialkylether","CN(C)CCO",1,530,540
13,"C","Aromatic","c1ccccc1",2,530,540
14,"C","Aromatic","c1ccccc1",2,530,540
15,"C","Aromatic","c1ccccc1",2,530,540
16,"C","Aromatic","c1ccccc1",2,530,540
17,"C","Aromatic","c1ccccc1",2,530,540
18,"C","Aromatic","c1ccccc1",2,530,540
0,"C","Aromatic","c1ccccc1",1,531,868
1,"C","Aromatic","c1ccccc1",1,531,868
2,"C","Aromatic","c1ccccc1",1,531,868
3,"C","Aromatic","c1ccccc1",1,531,868
4,"C","Aromatic","c1ccccc1",1,531,868
5,"C","Aromatic","c1ccccc1",1,531,868
7,"C","Aromatic","c1ccccc1",2,531,868
8,"C","Aromatic","c1ccccc1",2,531,868
9,"C","Aromatic","c1ccccc1",2,531,868
10,"C","Aromatic","c1ccccc1",2,531,868
11,"C","Aromatic","c1ccccc1",2,531,868
12,"C","Aromatic","c1ccccc1",2,531,868
14,"O",NA,"O",3,531,868
12,"C","Secondary_carbon, Tertiary_carbon","C1CCCC1",1,533,587
13,"C","Secondary_carbon, Tertiary_carbon","C1CCCC1",1,533,587
14,"C","Secondary_carbon","C1CCCC1",1,533,587
15,"C","Secondary_carbon","C1CCCC1",1,533,587
16,"C","Secondary_carbon, Tertiary_carbon","C1CCCC1",1,533,587
0,"C","Alkyne","C",1,534,594
21,"C","Aromatic","cno",2,534,594
22,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cno",2,534,594
23,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","cno",2,534,594
20,"O","Phenol","O",1,535,862
0,"C","Aromatic","c1ccccc1",1,537,742
1,"C","Aromatic","c1ccccc1",1,537,742
2,"C","Aromatic","c1ccccc1",1,537,742
3,"C","Diarylether, Aromatic","c1ccccc1",1,537,742
4,"C","Aromatic","c1ccccc1",1,537,742
5,"C","Aromatic","c1ccccc1",1,537,742
16,"C","Secondary_carbon","C1CCCC1",2,537,742
17,"C","Secondary_carbon","C1CCCC1",2,537,742
18,"C","Secondary_carbon","C1CCCC1",2,537,742
19,"C","Secondary_carbon","C1CCCC1",2,537,742
20,"C","Secondary_carbon","C1CCCC1",2,537,742
23,"C","Primary_arom_amine, Imidolactam, Aromatic","ncncN",3,537,742
24,"N","Primary_arom_amine","ncncN",3,537,742
25,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","ncncN",3,537,742
26,"C","Aromatic","ncncN",3,537,742
27,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","ncncN",3,537,742
12,"O","Phenol, 1,2-Diphenol","O",1,540,622
22,"O","Phenol","O",1,541,869
19,"Cl","Arylchloride","Cl",1,542,739
0,"C","Primary_carbon, Secondary_carbon","CCC",1,543,623
1,"C","Primary_carbon, Secondary_carbon","CCC",1,543,623
2,"C","Secondary_carbon","CCC",1,543,623
0,"C","Primary_carbon","CC",1,544,556
1,"C","Primary_carbon, Tertiary_amide","CC",1,544,556
3,"C","Primary_carbon, Tertiary_amide","CC",2,544,556
4,"C","Primary_carbon","CC",2,544,556
6,"O","Tertiary_amide, Conjugated_double_bond","O",3,544,556
13,"O","Alkylarylether","CO",4,544,556
14,"C","Alkylarylether","CO",4,544,556
15,"O","Phenol","O",5,544,556
0,"C","Alkyne","C",1,546,621
0,"C","Primary_carbon, Secondary_carbon","C",1,548,621
4,"C","Secondary_carbon","CCC",2,548,621
5,"C","Primary_carbon, Secondary_carbon","CCC",2,548,621
6,"C","Primary_carbon, Secondary_carbon","CCC",2,548,621
0,"C","Primary_carbon, Tertiary_carbon","CCC",1,549,648
1,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon","CCC",1,549,648
2,"C","Primary_carbon, Tertiary_carbon","CCC",1,549,648
7,"O","Carboxylic_acid","O",2,549,648
14,"C","Secondary_carbon, Aromatic","c1ccccc1",3,549,648
15,"C","Aromatic","c1ccccc1",3,549,648
16,"C","Aromatic","c1ccccc1",3,549,648
17,"C","Aromatic","c1ccccc1",3,549,648
18,"C","Aromatic","c1ccccc1",3,549,648
19,"C","Aromatic","c1ccccc1",3,549,648
20,"N","Primary_aliph_amine, 1,2-Aminoalcohol","N",4,549,648
21,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",5,549,648
6,"C","Aromatic","c1ccncc1",1,551,579
7,"C","Aromatic","c1ccncc1",1,551,579
8,"C","Aromatic","c1ccncc1",1,551,579
9,"C","Aromatic","c1ccncc1",1,551,579
10,"C","Aromatic","c1ccncc1",1,551,579
11,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",1,551,579
12,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","[nH]n",1,553,961
13,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","[nH]n",1,553,961
0,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,555,887
1,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,555,887
2,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,555,887
3,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,555,887
11,"C","Aromatic","cccc",2,555,887
12,"C","Aromatic","cccc",2,555,887
13,"C","Aromatic","cccc",2,555,887
14,"C","Aromatic","cccc",2,555,887
19,"C","Aromatic","ccc",3,555,887
20,"C","Aromatic","ccc",3,555,887
21,"C","Aromatic","ccc",3,555,887
26,"O","Tertiary_alcohol","O",4,555,887
0,"C","Primary_carbon","C",1,556,1008
8,"Cl","Arylchloride","Cl",2,556,1008
9,"Cl","Arylchloride","Cl",3,556,1008
0,"C","Primary_carbon, Tertiary_carbon","CC(C)C",1,558,648
1,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon","CC(C)C",1,558,648
2,"C","Primary_carbon, Tertiary_carbon","CC(C)C",1,558,648
3,"C","Secondary_carbon, Tertiary_carbon","CC(C)C",1,558,648
6,"O","Secondary_amide","O",2,558,648
13,"C","Guanidine","N=CN",3,558,648
14,"N","Guanidine","N=CN",3,558,648
15,"N","Guanidine","N=CN",3,558,648
18,"O","Secondary_amide","O",4,558,648
19,"C","Dialkylether, Epoxide","O=C(O)C1CO1",5,558,648
20,"C","Dialkylether, Epoxide","O=C(O)C1CO1",5,558,648
21,"C","Carboxylic_acid","O=C(O)C1CO1",5,558,648
22,"O","Carboxylic_acid","O=C(O)C1CO1",5,558,648
23,"O","Carboxylic_acid","O=C(O)C1CO1",5,558,648
24,"O","Dialkylether, Heterocyclic, Epoxide","O=C(O)C1CO1",5,558,648
2,"C","Secondary_carbon, Quaternary_carbon","CCNC",1,559,635
3,"C","Secondary_carbon, Aminal","CCNC",1,559,635
4,"N","Aminal, Acetal_like, Heterocyclic","CCNC",1,559,635
5,"C","Aminal","CCNC",1,559,635
8,"C","Aminal","C",2,559,635
17,"O","Urethan","O",3,559,635
18,"N","Urethan","CN",4,559,635
19,"C",NA,"CN",4,559,635
35,"O","Carboxylic_acid","O",1,562,801
36,"O","Carboxylic_acid","O",2,562,801
0,"C","Dialkylether","CCCOC",1,564,589
1,"O","Dialkylether","CCCOC",1,564,589
2,"C","Secondary_carbon, Dialkylether","CCCOC",1,564,589
3,"C","Secondary_carbon","CCCOC",1,564,589
4,"C","Secondary_carbon","CCCOC",1,564,589
7,"N","Oximether, Conjugated_double_bond","NCCON",2,564,589
8,"O","Oximether","NCCON",2,564,589
9,"C","Oximether","NCCON",2,564,589
10,"C",NA,"NCCON",2,564,589
11,"N","Primary_aliph_amine","NCCON",2,564,589
18,"C","Alkylfluoride, Trifluoromethyl","FC(F)F",3,564,589
19,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",3,564,589
20,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",3,564,589
21,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",3,564,589
0,"C","Primary_carbon, Secondary_carbon","CCCC",1,568,605
1,"C","Primary_carbon, Secondary_carbon","CCCC",1,568,605
2,"C","Secondary_carbon","CCCC",1,568,605
3,"C","Secondary_carbon","CCCC",1,568,605
7,"C","Primary_carbon, Secondary_alcohol","CCO",2,568,605
8,"C","Primary_carbon","CCO",2,568,605
9,"O","Secondary_alcohol","CCO",2,568,605
15,"N","Primary_arom_amine","N",3,568,605
9,"C",NA,"C",1,569,886
21,"F","Arylfluoride","F",2,569,886
0,"C","Primary_carbon","C",1,570,650
18,"Cl","Arylchloride","Cl",2,570,650
19,"Cl","Arylchloride","Cl",3,570,650
6,"I","Aryliodide","I",1,572,714
15,"Br","Arylbromide","Br",2,572,714
17,"Br","Arylbromide","Br",3,572,714
0,"C","Primary_carbon","CC",1,573,661
1,"C","Primary_carbon","CC",1,573,661
3,"C",NA,"C",2,573,661
4,"C",NA,"C",3,573,661
11,"O","Phenol","O",4,573,661
17,"O","Phenol","O",1,577,858
0,"C","Carboxylic_ester","CO",1,578,584
1,"O","Carboxylic_ester","CO",1,578,584
0,"C","Primary_carbon, Secondary_carbon","CCCC",1,579,701
1,"C","Primary_carbon, Secondary_carbon","CCCC",1,579,701
2,"C","Secondary_carbon","CCCC",1,579,701
3,"C","Secondary_carbon","CCCC",1,579,701
8,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,579,701
9,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,579,701
10,"O","Carboxylic_acid","O=CO",2,579,701
0,"C","Primary_carbon","C",1,582,635
3,"C","Aromatic","ccnc",2,582,635
4,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","ccnc",2,582,635
5,"C","Aromatic","ccnc",2,582,635
6,"C","Aromatic","ccnc",2,582,635
13,"C","Aromatic","cccc",3,582,635
14,"C","Aromatic","cccc",3,582,635
15,"C","Aromatic","cccc",3,582,635
16,"C","Aromatic","cccc",3,582,635
3,"C","Primary_carbon, Quaternary_carbon","C",1,583,614
6,"O","Imide_acidic","O",2,583,614
9,"O","Imide_acidic","O",3,583,614
0,"C","Secondary_amide","CNC=O",1,584,597
1,"N","Secondary_amide","CNC=O",1,584,597
2,"C","Secondary_amide, Conjugated_double_bond","CNC=O",1,584,597
3,"O","Secondary_amide, Conjugated_double_bond","CNC=O",1,584,597
0,"C","Aromatic","c1ccoc1",1,585,603
1,"C","Aromatic","c1ccoc1",1,585,603
2,"C","Aromatic","c1ccoc1",1,585,603
11,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,585,603
12,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,585,603
13,"O","Carboxylic_acid","O=CO",2,585,603
14,"O",NA,"NS(=O)O",3,585,603
15,"S",NA,"NS(=O)O",3,585,603
16,"O",NA,"NS(=O)O",3,585,603
17,"N",NA,"NS(=O)O",3,585,603
18,"Cl","Arylchloride","Cl",4,585,603
19,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","c1ccoc1",1,585,603
20,"C","Aromatic","c1ccoc1",1,585,603
0,"C","Primary_carbon","C",1,587,605
8,"C","Aromatic","c1ccoc1",2,587,605
9,"C","Aromatic","c1ccoc1",2,587,605
10,"C","Aromatic","c1ccoc1",2,587,605
11,"C","Aromatic","c1ccoc1",2,587,605
12,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","c1ccoc1",2,587,605
0,"C","Primary_alcohol","OCC(O)CO",1,588,868
1,"C",NA,"OCC(O)CO",1,588,868
2,"C","Primary_alcohol","OCC(O)CO",1,588,868
3,"O","Primary_alcohol","OCC(O)CO",1,588,868
4,"O",NA,"OCC(O)CO",1,588,868
11,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nc(N)[nH]c=O",2,588,868
12,"C","Primary_arom_amine, Aromatic, Conjugated_double_bond","nc(N)[nH]c=O",2,588,868
13,"N","Primary_arom_amine","nc(N)[nH]c=O",2,588,868
14,"N","Lactam, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","nc(N)[nH]c=O",2,588,868
15,"C","Lactam, Oxoarene, Aromatic, Conjugated_double_bond","nc(N)[nH]c=O",2,588,868
16,"O","Lactam, Oxoarene, Conjugated_double_bond","nc(N)[nH]c=O",2,588,868
17,"O","Primary_alcohol","OCC(O)CO",1,588,868
8,"O","Carboxylic_acid","O",1,589,969
9,"O","Carboxylic_acid","O",2,589,969
10,"C","Quaternary_carbon","CN",3,589,969
11,"N","Primary_aliph_amine","CN",3,589,969
24,"Cl","Arylchloride","Cl",1,590,816
19,"O","Secondary_alcohol","O",1,592,744
6,"C","Aromatic","cnncNN",1,593,602
7,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cnncNN",1,593,602
8,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cnncNN",1,593,602
9,"C","Imidolactam, Aromatic","cnncNN",1,593,602
10,"N","Hydrazine","cnncNN",1,593,602
11,"N","Hydrazine","cnncNN",1,593,602
24,"O","Secondary_alcohol","O",1,594,723
0,"C","Primary_carbon, Tertiary_carbon","CCC",1,595,661
1,"C","Primary_carbon, Tertiary_carbon","CCC",1,595,661
2,"C","Primary_carbon, Tertiary_carbon","CCC",1,595,661
12,"C","Tertiary_carbon, Ketone, Conjugated_double_bond","CC(C)C=O",2,595,661
13,"O","Ketone, Conjugated_double_bond","CC(C)C=O",2,595,661
14,"C","Primary_carbon, Tertiary_carbon, Ketone, CH-acidic","CC(C)C=O",2,595,661
15,"C","Primary_carbon, Tertiary_carbon","CC(C)C=O",2,595,661
16,"C","Primary_carbon, Tertiary_carbon","CC(C)C=O",2,595,661
0,"C","Primary_carbon","ccncC",1,597,614
1,"C","Primary_carbon, Aromatic","ccncC",1,597,614
4,"C","Aromatic","ccncC",1,597,614
5,"C","Aromatic","ccncC",1,597,614
6,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","ccncC",1,597,614
8,"C","Aromatic","cccc",2,597,614
9,"C","Aromatic","cccc",2,597,614
10,"C","Aromatic","cccc",2,597,614
11,"C","Aromatic","cccc",2,597,614
15,"I","Aryliodide","I",1,600,601
17,"O","Phenol","O",1,601,633
6,"N","Acetal_like, NOS_methylen_ester_and_similar, Hetero_methylen_ester_and_similar, Heterocyclic","NCN[SH](=O)=O",1,602,607
7,"C","Acetal_like, NOS_methylen_ester_and_similar, Hetero_methylen_ester_and_similar","NCN[SH](=O)=O",1,602,607
8,"N","Acetal_like, NOS_methylen_ester_and_similar, Hetero_methylen_ester_and_similar, Sulfonamide, Heterocyclic","NCN[SH](=O)=O",1,602,607
9,"S","Sulfonamide, Heterocyclic, Conjugated_double_bond","NCN[SH](=O)=O",1,602,607
10,"O","Sulfonamide, Conjugated_double_bond","NCN[SH](=O)=O",1,602,607
11,"O","Sulfonamide, Conjugated_double_bond","NCN[SH](=O)=O",1,602,607
12,"S","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",2,602,607
13,"O","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",2,602,607
14,"O","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",2,602,607
15,"N","Sulfonamide","N[SH](=O)=O",2,602,607
16,"Cl","Arylchloride","Cl",3,602,607
17,"O","Phenol","O",1,603,818
2,"C","Primary_carbon, Tertiary_carbon","C",1,605,860
0,"C","Primary_carbon","CC(C)NN",1,606,629
1,"C","Primary_carbon","CC(C)NN",1,606,629
2,"C","Primary_carbon","CC(C)NN",1,606,629
3,"N",NA,"CC(C)NN",1,606,629
4,"N",NA,"CC(C)NN",1,606,629
6,"O","Conjugated_double_bond","O",2,606,629
6,"I","Aryliodide","I",1,607,716
9,"C","Guanidine","NCN",2,607,716
10,"N","Guanidine","NCN",2,607,716
11,"N","Guanidine","NCN",2,607,716
0,"C","Primary_carbon","Cc1ccno1",1,610,620
1,"C","Primary_carbon, Aromatic, Conjugated_double_bond","Cc1ccno1",1,610,620
2,"C","Aromatic, Conjugated_double_bond","Cc1ccno1",1,610,620
3,"C","Aromatic, Conjugated_double_bond","Cc1ccno1",1,610,620
4,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","Cc1ccno1",1,610,620
5,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","Cc1ccno1",1,610,620
15,"C","Alkylfluoride, Trifluoromethyl","FC(F)F",2,610,620
16,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",2,610,620
17,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",2,610,620
18,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",2,610,620
0,"C","Primary_carbon, Tertiary_carbon","CC(C)C",1,612,1014
1,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon","CC(C)C",1,612,1014
2,"C","Primary_carbon, Tertiary_carbon","CC(C)C",1,612,1014
3,"C","Secondary_carbon, Tertiary_carbon","CC(C)C",1,612,1014
11,"C","Primary_carbon, Tertiary_carbon","C",2,612,1014
12,"C","Tertiary_carbon, Carboxylic_acid","O=CO",3,612,1014
13,"O","Carboxylic_acid","O=CO",3,612,1014
14,"O","Carboxylic_acid","O=CO",3,612,1014
8,"O","Imidoacid_cyclic, Phenol","O",1,613,937
0,"C","Alkene","C",1,614,786
8,"C","Secondary_carbon, Tertiary_carbon","CC(=O)O",2,614,786
9,"C","Secondary_carbon, Carboxylic_acid","CC(=O)O",2,614,786
10,"O","Carboxylic_acid","CC(=O)O",2,614,786
11,"O","Carboxylic_acid","CC(=O)O",2,614,786
12,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,786
13,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,786
14,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,614,786
0,"C",NA,"C1=NCCN1",1,617,980
1,"C",NA,"C1=NCCN1",1,617,980
2,"N","Guanidine, Heterocyclic","C1=NCCN1",1,617,980
3,"C","Guanidine","C1=NCCN1",1,617,980
4,"N","Guanidine, Heterocyclic","C1=NCCN1",1,617,980
12,"Cl","Arylchloride","Cl",2,617,980
13,"I","Aryliodide","I",3,617,980
14,"Cl","Arylchloride","Cl",4,617,980
18,"I","Aryliodide","I",1,618,749
3,"C","Primary_carbon","CC",1,620,707
4,"C","Primary_carbon","CC",1,620,707
11,"C","Primary_carbon","C",2,620,707
0,"C","Primary_carbon, Secondary_carbon","C",1,621,881
10,"O","Phenol, 1,2-Diphenol","O",2,621,881
11,"O","Phenol, 1,2-Diphenol","O",3,621,881
12,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",4,621,881
12,"I","Aryliodide","I",1,622,631
0,"C","Primary_carbon, Quaternary_carbon","C",1,623,815
10,"O","Ketone, Conjugated_double_bond","O",2,623,815
11,"Cl","Arylchloride","Cl",3,623,815
12,"Cl","Arylchloride","Cl",4,623,815
15,"C","Carboxylic_acid","O=CO",5,623,815
16,"O","Carboxylic_acid","O=CO",5,623,815
17,"O","Carboxylic_acid","O=CO",5,623,815
18,"C","Secondary_carbon, Tertiary_carbon, Quaternary_carbon","C1CCCC1",6,623,815
19,"C","Secondary_carbon, Tertiary_carbon","C1CCCC1",6,623,815
20,"C","Secondary_carbon","C1CCCC1",6,623,815
21,"C","Secondary_carbon","C1CCCC1",6,623,815
22,"C","Secondary_carbon, Tertiary_carbon","C1CCCC1",6,623,815
0,"C","Primary_carbon","CCO",1,627,890
1,"C","Primary_carbon, Urethan","CCO",1,627,890
2,"O","Urethan","CCO",1,627,890
4,"O","Urethan","O",2,627,890
19,"C","Aromatic","cccn",3,627,890
20,"C","Aromatic","cccn",3,627,890
21,"C","Aromatic","cccn",3,627,890
22,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","cccn",3,627,890
24,"Cl","Arylchloride","Cl",4,627,890
0,"C","Primary_carbon, Secondary_carbon","CCC",1,629,642
1,"C","Primary_carbon, Secondary_carbon","CCC",1,629,642
2,"C","Secondary_carbon","CCC",1,629,642
7,"C","Primary_carbon, Secondary_carbon","C",2,629,642
10,"C","Aromatic","c1ccccc1",3,629,642
11,"C","Aromatic","c1ccccc1",3,629,642
12,"C","Aromatic","c1ccccc1",3,629,642
13,"C","Aromatic","c1ccccc1",3,629,642
14,"C","Aromatic","c1ccccc1",3,629,642
15,"C","Aromatic","c1ccccc1",3,629,642
17,"C","Carboxylic_ester, Conjugated_double_bond","CCCOC=O",4,629,642
18,"O","Carboxylic_ester, Conjugated_double_bond","CCCOC=O",4,629,642
19,"O","Carboxylic_ester","CCCOC=O",4,629,642
20,"C","Secondary_carbon, Carboxylic_ester","CCCOC=O",4,629,642
21,"C","Primary_carbon, Secondary_carbon","CCCOC=O",4,629,642
22,"C","Primary_carbon, Secondary_carbon","CCCOC=O",4,629,642
23,"C","Carbothioic_S_ester, Conjugated_double_bond","CCSC=O",5,629,642
24,"O","Carbothioic_S_ester, Conjugated_double_bond","CCSC=O",5,629,642
25,"S","Carbothioic_S_ester","CCSC=O",5,629,642
26,"C","Primary_carbon, Carbothioic_S_ester","CCSC=O",5,629,642
27,"C","Primary_carbon","CCSC=O",5,629,642
0,"C","Primary_carbon","C",1,630,815
6,"C","Primary_carbon","C",2,630,815
10,"C","Primary_carbon","CCN",3,630,815
11,"C","Primary_carbon","CCN",3,630,815
12,"N","Primary_aliph_amine","CCN",3,630,815
13,"C","Carboxylic_ester","C",1,631,645
16,"C","Alkylarylether","C",1,633,839
0,"C","Primary_carbon","C",1,634,782
9,"C","Amidine, Imidolactam, Conjugated_double_bond","C1=NCCN1",2,634,782
10,"N","Amidine, Heterocyclic, Conjugated_double_bond","C1=NCCN1",2,634,782
11,"C",NA,"C1=NCCN1",2,634,782
12,"C",NA,"C1=NCCN1",2,634,782
13,"N","Amidine, Heterocyclic","C1=NCCN1",2,634,782
0,"C","Alkylarylether","C",1,635,653
0,"C","Aromatic","c1ccccc1",1,639,716
1,"C","Aromatic","c1ccccc1",1,639,716
2,"C","Aromatic","c1ccccc1",1,639,716
3,"C","Secondary_amide, Aromatic","c1ccccc1",1,639,716
4,"C","Aromatic","c1ccccc1",1,639,716
5,"C","Aromatic","c1ccccc1",1,639,716
8,"O","Secondary_amide, Conjugated_double_bond","O",2,639,716
15,"Cl","Arylchloride","Cl",3,639,716
16,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",4,639,716
17,"O","Anion","O=[NH+][O-]",4,639,716
18,"O","Conjugated_double_bond","O=[NH+][O-]",4,639,716
0,"C","Primary_carbon, Tertiary_carbon","CCC",1,641,855
1,"C","Primary_carbon, Tertiary_carbon","CCC",1,641,855
2,"C","Primary_carbon, Tertiary_carbon","CCC",1,641,855
30,"N","Tertiary_mixed_amine","CNC",2,641,855
31,"C",NA,"CNC",2,641,855
32,"C",NA,"CNC",2,641,855
16,"N","Secondary_aliph_amine, Heterocyclic","N",1,642,957
0,"C",NA,"CCNC",1,646,952
1,"N","Secondary_aliph_amine","CCNC",1,646,952
2,"C","Secondary_carbon","CCNC",1,646,952
3,"C","Secondary_carbon","CCNC",1,646,952
6,"C","Secondary_carbon, Quaternary_carbon","CC",2,646,952
7,"C","Secondary_carbon, Tertiary_carbon","CC",2,646,952
0,"C",NA,"CNC",1,647,737
1,"N","Urethan","CNC",1,647,737
2,"C",NA,"CNC",1,647,737
4,"O","Urethan","O",2,647,737
12,"N","Ammonium, Kation","C[N+](C)C",3,647,737
13,"C",NA,"C[N+](C)C",3,647,737
14,"C",NA,"C[N+](C)C",3,647,737
15,"C",NA,"C[N+](C)C",3,647,737
